fecha,temperatura_C,TC,posicion,profundidad_m
2026-01-24 21:11:01,21.447,TC4,surface,0.0
2026-01-24 21:41:01,20.947,TC4,surface,0.0
2026-01-24 22:11:01,20.509,TC4,surface,0.0
2026-01-24 22:41:01,20.008,TC4,surface,0.0
2026-01-24 23:11:01,19.319,TC4,surface,0.0
2026-01-24 23:41:01,18.631,TC4,surface,0.0
2026-01-25 00:11:01,18.13,TC4,surface,0.0
2026-01-25 00:41:01,17.754,TC4,surface,0.0
2026-01-25 01:11:01,17.378,TC4,surface,0.0
2026-01-25 01:41:01,17.065,TC4,surface,0.0
2026-01-25 02:11:01,16.501,TC4,surface,0.0
2026-01-25 02:41:01,16.188,TC4,surface,0.0
2026-01-25 03:11:01,15.874,TC4,surface,0.0
2026-01-25 03:41:01,15.686,TC4,surface,0.0
2026-01-25 04:11:01,15.498,TC4,surface,0.0
2026-01-25 04:41:01,15.247,TC4,surface,0.0
2026-01-25 05:11:01,15.122,TC4,surface,0.0
2026-01-25 05:41:01,15.122,TC4,surface,0.0
2026-01-25 06:11:01,14.934,TC4,surface,0.0
2026-01-25 06:41:01,14.809,TC4,surface,0.0
2026-01-25 07:11:01,14.621,TC4,surface,0.0
2026-01-25 07:41:01,14.495,TC4,surface,0.0
2026-01-25 08:11:01,14.495,TC4,surface,0.0
2026-01-25 08:41:01,14.683,TC4,surface,0.0
2026-01-25 09:11:01,14.871,TC4,surface,0.0
2026-01-25 09:41:01,15.247,TC4,surface,0.0
2026-01-25 10:11:01,16.564,TC4,surface,0.0
2026-01-25 10:41:01,16.877,TC4,surface,0.0
2026-01-25 11:11:01,17.378,TC4,surface,0.0
2026-01-25 11:41:01,17.816,TC4,surface,0.0
2026-01-25 12:11:01,18.756,TC4,surface,0.0
2026-01-25 12:41:01,19.695,TC4,surface,0.0
2026-01-25 13:11:01,20.634,TC4,surface,0.0
2026-01-25 13:41:01,22.135,TC4,surface,0.0
2026-01-25 14:11:01,23.199,TC4,surface,0.0
2026-01-25 14:41:01,23.949,TC4,surface,0.0
2026-01-25 15:11:01,24.637,TC4,surface,0.0
2026-01-25 15:41:01,24.887,TC4,surface,0.0
2026-01-25 16:11:01,25.199,TC4,surface,0.0
2026-01-25 16:41:01,24.762,TC4,surface,0.0
2026-01-25 17:11:01,24.699,TC4,surface,0.0
2026-01-25 17:41:01,24.637,TC4,surface,0.0
2026-01-25 18:11:01,23.949,TC4,surface,0.0
2026-01-25 18:41:01,22.824,TC4,surface,0.0
2026-01-25 19:11:01,21.823,TC4,surface,0.0
2026-01-25 19:41:01,20.947,TC4,surface,0.0
2026-01-25 20:11:01,20.321,TC4,surface,0.0
2026-01-25 20:41:01,19.883,TC4,surface,0.0
2026-01-25 21:11:01,19.57,TC4,surface,0.0
2026-01-25 21:41:01,19.194,TC4,surface,0.0
2026-01-25 22:11:01,18.756,TC4,surface,0.0
2026-01-25 22:41:01,18.255,TC4,surface,0.0
2026-01-25 23:11:01,18.067,TC4,surface,0.0
2026-01-25 23:41:01,17.816,TC4,surface,0.0
2026-01-26 00:11:01,16.939,TC4,surface,0.0
2026-01-26 00:41:01,16.814,TC4,surface,0.0
2026-01-26 01:11:01,16.564,TC4,surface,0.0
2026-01-26 01:41:01,16.438,TC4,surface,0.0
2026-01-26 02:11:01,16.626,TC4,surface,0.0
2026-01-26 02:41:01,16.626,TC4,surface,0.0
2026-01-26 03:11:01,16.564,TC4,surface,0.0
2026-01-26 03:41:01,16.438,TC4,surface,0.0
2026-01-26 04:11:01,16.376,TC4,surface,0.0
2026-01-26 04:41:01,16.188,TC4,surface,0.0
2026-01-26 05:11:01,16.125,TC4,surface,0.0
2026-01-26 05:41:01,16.062,TC4,surface,0.0
2026-01-26 06:11:01,16.0,TC4,surface,0.0
2026-01-26 06:41:01,15.874,TC4,surface,0.0
2026-01-26 07:11:01,15.874,TC4,surface,0.0
2026-01-26 07:41:01,15.874,TC4,surface,0.0
2026-01-26 08:11:01,15.874,TC4,surface,0.0
2026-01-26 08:41:01,16.0,TC4,surface,0.0
2026-01-26 09:11:01,16.125,TC4,surface,0.0
2026-01-26 09:41:01,16.376,TC4,surface,0.0
2026-01-26 10:11:01,16.814,TC4,surface,0.0
2026-01-26 10:41:01,17.253,TC4,surface,0.0
2026-01-26 11:11:01,17.879,TC4,surface,0.0
2026-01-26 11:41:01,18.318,TC4,surface,0.0
2026-01-26 12:11:01,18.944,TC4,surface,0.0
2026-01-26 12:41:01,19.695,TC4,surface,0.0
2026-01-26 13:11:01,20.509,TC4,surface,0.0
2026-01-26 13:41:01,21.698,TC4,surface,0.0
2026-01-26 14:11:01,23.011,TC4,surface,0.0
2026-01-26 14:41:01,23.261,TC4,surface,0.0
2026-01-26 15:11:01,23.887,TC4,surface,0.0
2026-01-26 15:41:01,24.699,TC4,surface,0.0
2026-01-26 16:11:01,24.074,TC4,surface,0.0
2026-01-26 16:41:01,23.574,TC4,surface,0.0
2026-01-26 17:11:01,23.699,TC4,surface,0.0
2026-01-26 17:41:01,23.636,TC4,surface,0.0
2026-01-26 18:11:01,23.199,TC4,surface,0.0
2026-01-26 18:41:01,22.949,TC4,surface,0.0
2026-01-26 19:11:01,22.386,TC4,surface,0.0
2026-01-26 19:41:01,21.76,TC4,surface,0.0
2026-01-26 20:11:01,21.072,TC4,surface,0.0
2026-01-26 20:41:01,20.446,TC4,surface,0.0
2026-01-26 21:11:01,19.945,TC4,surface,0.0
2026-01-26 21:41:01,19.445,TC4,surface,0.0
2026-01-26 22:11:01,19.006,TC4,surface,0.0
2026-01-26 22:41:01,18.568,TC4,surface,0.0
2026-01-26 23:11:01,18.004,TC4,surface,0.0
2026-01-26 23:41:01,17.441,TC4,surface,0.0
2026-01-27 00:11:01,17.002,TC4,surface,0.0
2026-01-27 00:41:01,16.689,TC4,surface,0.0
2026-01-27 01:11:01,16.376,TC4,surface,0.0
2026-01-27 01:41:01,16.125,TC4,surface,0.0
2026-01-27 02:11:01,15.812,TC4,surface,0.0
2026-01-27 02:41:01,15.624,TC4,surface,0.0
2026-01-27 03:11:01,15.435,TC4,surface,0.0
2026-01-27 03:41:01,15.435,TC4,surface,0.0
2026-01-27 04:11:01,15.31,TC4,surface,0.0
2026-01-27 04:41:01,15.122,TC4,surface,0.0
2026-01-27 05:11:01,14.997,TC4,surface,0.0
2026-01-27 05:41:01,14.871,TC4,surface,0.0
2026-01-27 06:11:01,14.746,TC4,surface,0.0
2026-01-27 06:41:01,14.621,TC4,surface,0.0
2026-01-27 07:11:01,14.432,TC4,surface,0.0
2026-01-27 07:41:01,14.37,TC4,surface,0.0
2026-01-27 08:11:01,14.432,TC4,surface,0.0
2026-01-27 08:41:01,14.432,TC4,surface,0.0
2026-01-27 09:11:01,14.495,TC4,surface,0.0
2026-01-27 09:41:01,14.621,TC4,surface,0.0
2026-01-27 10:11:01,15.373,TC4,surface,0.0
2026-01-27 10:41:01,15.874,TC4,surface,0.0
2026-01-27 11:11:01,16.501,TC4,surface,0.0
2026-01-27 11:41:01,17.19,TC4,surface,0.0
2026-01-27 12:11:01,18.067,TC4,surface,0.0
2026-01-27 12:41:01,19.132,TC4,surface,0.0
2026-01-27 13:11:01,20.196,TC4,surface,0.0
2026-01-27 13:41:01,21.572,TC4,surface,0.0
2026-01-27 14:11:01,22.636,TC4,surface,0.0
2026-01-27 14:41:01,23.511,TC4,surface,0.0
2026-01-27 15:11:01,24.387,TC4,surface,0.0
2026-01-27 15:41:01,24.949,TC4,surface,0.0
2026-01-27 16:11:01,25.199,TC4,surface,0.0
2026-01-27 16:41:01,25.262,TC4,surface,0.0
2026-01-27 17:11:01,25.137,TC4,surface,0.0
2026-01-27 17:41:01,24.949,TC4,surface,0.0
2026-01-27 18:11:01,24.512,TC4,surface,0.0
2026-01-27 18:41:01,24.012,TC4,surface,0.0
2026-01-27 19:11:01,23.386,TC4,surface,0.0
2026-01-27 19:41:01,22.698,TC4,surface,0.0
2026-01-27 20:11:01,22.073,TC4,surface,0.0
2026-01-27 20:41:01,21.385,TC4,surface,0.0
2026-01-27 21:11:01,20.759,TC4,surface,0.0
2026-01-27 21:41:01,20.258,TC4,surface,0.0
2026-01-27 22:11:01,19.758,TC4,surface,0.0
2026-01-27 22:41:01,19.319,TC4,surface,0.0
2026-01-27 23:11:01,18.693,TC4,surface,0.0
2026-01-27 23:41:01,18.13,TC4,surface,0.0
2026-01-28 00:11:01,17.629,TC4,surface,0.0
2026-01-28 00:41:01,17.253,TC4,surface,0.0
2026-01-28 01:11:01,16.939,TC4,surface,0.0
2026-01-28 01:41:01,16.564,TC4,surface,0.0
2026-01-28 02:11:01,16.25,TC4,surface,0.0
2026-01-28 02:41:01,16.062,TC4,surface,0.0
2026-01-28 03:11:01,15.812,TC4,surface,0.0
2026-01-28 03:41:01,15.624,TC4,surface,0.0
2026-01-28 04:11:01,15.498,TC4,surface,0.0
2026-01-28 04:41:01,15.435,TC4,surface,0.0
2026-01-28 05:11:01,15.373,TC4,surface,0.0
2026-01-28 05:41:01,15.185,TC4,surface,0.0
2026-01-28 06:11:01,14.997,TC4,surface,0.0
2026-01-28 06:41:01,14.934,TC4,surface,0.0
2026-01-28 07:11:01,14.871,TC4,surface,0.0
2026-01-28 07:41:01,14.809,TC4,surface,0.0
2026-01-28 08:11:01,14.809,TC4,surface,0.0
2026-01-28 08:41:01,14.809,TC4,surface,0.0
2026-01-28 09:11:01,14.809,TC4,surface,0.0
2026-01-28 09:41:01,14.997,TC4,surface,0.0
2026-01-28 10:11:01,15.937,TC4,surface,0.0
2026-01-28 10:41:01,16.626,TC4,surface,0.0
2026-01-28 11:11:01,17.315,TC4,surface,0.0
2026-01-28 11:41:01,18.004,TC4,surface,0.0
2026-01-28 12:11:01,18.881,TC4,surface,0.0
2026-01-28 12:41:01,19.945,TC4,surface,0.0
2026-01-28 13:11:01,21.009,TC4,surface,0.0
2026-01-28 13:41:01,22.323,TC4,surface,0.0
2026-01-28 14:11:01,23.386,TC4,surface,0.0
2026-01-28 14:41:01,24.262,TC4,surface,0.0
2026-01-28 15:11:01,25.074,TC4,surface,0.0
2026-01-28 15:41:01,25.699,TC4,surface,0.0
2026-01-28 16:11:01,26.012,TC4,surface,0.0
2026-01-28 16:41:01,26.074,TC4,surface,0.0
2026-01-28 17:11:01,25.887,TC4,surface,0.0
2026-01-28 17:41:01,25.699,TC4,surface,0.0
2026-01-28 18:11:01,25.387,TC4,surface,0.0
2026-01-28 18:41:01,24.949,TC4,surface,0.0
2026-01-28 19:11:01,24.324,TC4,surface,0.0
2026-01-28 19:41:01,23.636,TC4,surface,0.0
2026-01-28 20:11:01,22.949,TC4,surface,0.0
2026-01-28 20:41:01,22.261,TC4,surface,0.0
2026-01-28 21:11:01,21.698,TC4,surface,0.0
2026-01-28 21:41:01,21.26,TC4,surface,0.0
2026-01-28 22:11:01,20.822,TC4,surface,0.0
2026-01-28 22:41:01,20.321,TC4,surface,0.0
2026-01-28 23:11:01,19.82,TC4,surface,0.0
2026-01-28 23:41:01,19.194,TC4,surface,0.0
2026-01-29 00:11:01,18.881,TC4,surface,0.0
2026-01-29 00:41:01,18.505,TC4,surface,0.0
2026-01-29 01:11:01,18.192,TC4,surface,0.0
2026-01-29 01:41:01,17.879,TC4,surface,0.0
2026-01-29 02:11:01,17.503,TC4,surface,0.0
2026-01-29 02:41:01,17.315,TC4,surface,0.0
2026-01-29 03:11:01,17.253,TC4,surface,0.0
2026-01-29 03:41:01,17.19,TC4,surface,0.0
2026-01-29 04:11:01,17.253,TC4,surface,0.0
2026-01-29 04:41:01,17.127,TC4,surface,0.0
2026-01-29 05:11:01,16.814,TC4,surface,0.0
2026-01-29 05:41:01,16.626,TC4,surface,0.0
2026-01-29 06:11:01,16.438,TC4,surface,0.0
2026-01-29 06:41:01,16.25,TC4,surface,0.0
2026-01-29 07:11:01,16.062,TC4,surface,0.0
2026-01-29 07:41:01,15.937,TC4,surface,0.0
2026-01-29 08:11:01,15.874,TC4,surface,0.0
2026-01-29 08:41:01,15.812,TC4,surface,0.0
2026-01-29 09:11:01,15.874,TC4,surface,0.0
2026-01-29 09:41:01,16.0,TC4,surface,0.0
2026-01-29 10:11:01,16.814,TC4,surface,0.0
2026-01-29 10:41:01,17.503,TC4,surface,0.0
2026-01-29 11:11:01,18.13,TC4,surface,0.0
2026-01-29 11:41:01,18.756,TC4,surface,0.0
2026-01-29 12:11:01,19.57,TC4,surface,0.0
2026-01-29 12:41:01,20.571,TC4,surface,0.0
2026-01-29 13:11:01,21.51,TC4,surface,0.0
2026-01-29 13:41:01,22.698,TC4,surface,0.0
2026-01-29 14:11:01,23.636,TC4,surface,0.0
2026-01-29 14:41:01,24.512,TC4,surface,0.0
2026-01-29 15:11:01,25.262,TC4,surface,0.0
2026-01-29 15:41:01,25.762,TC4,surface,0.0
2026-01-29 16:11:01,26.012,TC4,surface,0.0
2026-01-29 16:41:01,26.012,TC4,surface,0.0
2026-01-29 17:11:01,25.762,TC4,surface,0.0
2026-01-29 17:41:01,25.512,TC4,surface,0.0
2026-01-29 18:11:01,25.199,TC4,surface,0.0
2026-01-29 18:41:01,24.637,TC4,surface,0.0
2026-01-29 19:11:01,23.949,TC4,surface,0.0
2026-01-29 19:41:01,23.324,TC4,surface,0.0
2026-01-29 20:11:01,22.698,TC4,surface,0.0
2026-01-29 20:41:01,22.135,TC4,surface,0.0
2026-01-29 21:11:01,21.572,TC4,surface,0.0
2026-01-29 21:41:01,21.009,TC4,surface,0.0
2026-01-29 22:11:01,20.509,TC4,surface,0.0
2026-01-29 22:41:01,20.071,TC4,surface,0.0
2026-01-29 23:11:01,19.695,TC4,surface,0.0
2026-01-29 23:41:01,19.069,TC4,surface,0.0
2026-01-30 00:11:01,18.818,TC4,surface,0.0
2026-01-30 00:41:01,18.505,TC4,surface,0.0
2026-01-30 01:11:01,18.067,TC4,surface,0.0
2026-01-30 01:41:01,17.629,TC4,surface,0.0
2026-01-30 02:11:01,17.253,TC4,surface,0.0
2026-01-30 02:41:01,17.065,TC4,surface,0.0
2026-01-30 03:11:01,17.065,TC4,surface,0.0
2026-01-30 03:41:01,17.065,TC4,surface,0.0
2026-01-30 04:11:01,17.002,TC4,surface,0.0
2026-01-30 04:41:01,16.814,TC4,surface,0.0
2026-01-30 05:11:01,16.689,TC4,surface,0.0
2026-01-30 05:41:01,16.564,TC4,surface,0.0
2026-01-30 06:11:01,16.438,TC4,surface,0.0
2026-01-30 06:41:01,16.376,TC4,surface,0.0
2026-01-30 07:11:01,16.125,TC4,surface,0.0
2026-01-30 07:41:01,15.937,TC4,surface,0.0
2026-01-30 08:11:01,15.874,TC4,surface,0.0
2026-01-30 08:41:01,15.874,TC4,surface,0.0
2026-01-30 09:11:01,15.874,TC4,surface,0.0
2026-01-30 09:41:01,16.0,TC4,surface,0.0
2026-01-30 10:11:01,16.626,TC4,surface,0.0
2026-01-30 10:41:01,17.315,TC4,surface,0.0
2026-01-30 11:11:01,17.942,TC4,surface,0.0
2026-01-30 11:41:01,18.693,TC4,surface,0.0
2026-01-30 12:11:01,19.507,TC4,surface,0.0
2026-01-30 12:41:01,20.509,TC4,surface,0.0
2026-01-30 13:11:01,21.51,TC4,surface,0.0
2026-01-30 13:41:01,22.761,TC4,surface,0.0
2026-01-30 14:11:01,23.699,TC4,surface,0.0
2026-01-30 14:41:01,24.512,TC4,surface,0.0
2026-01-30 15:11:01,25.324,TC4,surface,0.0
2026-01-30 15:41:01,25.824,TC4,surface,0.0
2026-01-30 16:11:01,26.012,TC4,surface,0.0
2026-01-30 16:41:01,26.012,TC4,surface,0.0
2026-01-30 17:11:01,25.762,TC4,surface,0.0
2026-01-30 17:41:01,25.449,TC4,surface,0.0
2026-01-30 18:11:01,25.074,TC4,surface,0.0
2026-01-30 18:41:01,24.512,TC4,surface,0.0
2026-01-30 19:11:01,23.887,TC4,surface,0.0
2026-01-30 19:41:01,23.199,TC4,surface,0.0
2026-01-30 20:11:01,22.573,TC4,surface,0.0
2026-01-30 20:41:01,21.885,TC4,surface,0.0
2026-01-30 21:11:01,21.26,TC4,surface,0.0
2026-01-30 21:41:01,20.759,TC4,surface,0.0
2026-01-30 22:11:01,20.384,TC4,surface,0.0
2026-01-30 22:41:01,19.945,TC4,surface,0.0
2026-01-30 23:11:01,19.507,TC4,surface,0.0
2026-01-30 23:41:01,18.881,TC4,surface,0.0
2026-01-31 00:11:01,18.318,TC4,surface,0.0
2026-01-31 00:41:01,17.942,TC4,surface,0.0
2026-01-31 01:11:01,17.566,TC4,surface,0.0
2026-01-31 01:41:01,17.253,TC4,surface,0.0
2026-01-31 02:11:01,16.939,TC4,surface,0.0
2026-01-31 02:41:01,16.626,TC4,surface,0.0
2026-01-31 03:11:01,16.376,TC4,surface,0.0
2026-01-31 03:41:01,16.25,TC4,surface,0.0
2026-01-31 04:11:01,16.062,TC4,surface,0.0
2026-01-31 04:41:01,16.062,TC4,surface,0.0
2026-01-31 05:11:01,16.062,TC4,surface,0.0
2026-01-31 05:41:01,15.874,TC4,surface,0.0
2026-01-31 06:11:01,15.686,TC4,surface,0.0
2026-01-31 06:41:01,15.561,TC4,surface,0.0
2026-01-31 07:11:01,15.498,TC4,surface,0.0
2026-01-31 07:41:01,15.373,TC4,surface,0.0
2026-01-31 08:11:01,15.373,TC4,surface,0.0
2026-01-31 08:41:01,15.373,TC4,surface,0.0
2026-01-31 09:11:01,15.373,TC4,surface,0.0
2026-01-31 09:41:01,15.498,TC4,surface,0.0
2026-01-31 10:11:01,16.188,TC4,surface,0.0
2026-01-31 10:41:01,16.752,TC4,surface,0.0
2026-01-31 11:11:01,17.127,TC4,surface,0.0
2026-01-31 11:41:01,17.629,TC4,surface,0.0
2026-01-31 12:11:01,18.505,TC4,surface,0.0
2026-01-31 12:41:01,19.382,TC4,surface,0.0
2026-01-31 13:11:01,20.196,TC4,surface,0.0
2026-01-31 13:41:01,21.322,TC4,surface,0.0
2026-01-31 14:11:01,22.323,TC4,surface,0.0
2026-01-31 14:41:01,22.573,TC4,surface,0.0
2026-01-31 15:11:01,22.573,TC4,surface,0.0
2026-01-31 15:41:01,22.824,TC4,surface,0.0
2026-01-31 16:11:01,22.636,TC4,surface,0.0
2026-01-31 16:41:01,22.261,TC4,surface,0.0
2026-01-31 17:11:01,21.885,TC4,surface,0.0
2026-01-31 17:41:01,22.198,TC4,surface,0.0
2026-01-31 18:11:01,22.261,TC4,surface,0.0
2026-01-31 18:41:01,21.823,TC4,surface,0.0
2026-01-31 19:11:01,21.197,TC4,surface,0.0
2026-01-31 19:41:01,20.571,TC4,surface,0.0
2026-01-31 20:11:01,20.071,TC4,surface,0.0
2026-01-31 20:41:01,19.57,TC4,surface,0.0
2026-01-31 21:11:01,19.069,TC4,surface,0.0
2026-01-31 21:41:01,18.631,TC4,surface,0.0
2026-01-31 22:11:01,18.318,TC4,surface,0.0
2026-01-31 22:41:01,18.067,TC4,surface,0.0
2026-01-31 23:11:01,17.816,TC4,surface,0.0
2026-01-31 23:41:01,17.315,TC4,surface,0.0
2026-02-01 00:11:01,16.814,TC4,surface,0.0
2026-02-01 00:41:01,16.501,TC4,surface,0.0
2026-02-01 01:11:01,16.25,TC4,surface,0.0
2026-02-01 01:41:01,16.0,TC4,surface,0.0
2026-02-01 02:11:01,15.749,TC4,surface,0.0
2026-02-01 02:41:01,15.624,TC4,surface,0.0
2026-02-01 03:11:01,15.561,TC4,surface,0.0
2026-02-01 03:41:01,15.498,TC4,surface,0.0
2026-02-01 04:11:01,15.373,TC4,surface,0.0
2026-02-01 04:41:01,15.247,TC4,surface,0.0
2026-02-01 05:11:01,15.059,TC4,surface,0.0
2026-02-01 05:41:01,14.934,TC4,surface,0.0
2026-02-01 06:11:01,14.809,TC4,surface,0.0
2026-02-01 06:41:01,14.683,TC4,surface,0.0
2026-02-01 07:11:01,14.621,TC4,surface,0.0
2026-02-01 07:41:01,14.432,TC4,surface,0.0
2026-02-01 08:11:01,14.495,TC4,surface,0.0
2026-02-01 08:41:01,14.746,TC4,surface,0.0
2026-02-01 09:11:01,14.871,TC4,surface,0.0
2026-02-01 09:41:01,14.997,TC4,surface,0.0
2026-02-01 10:11:01,15.247,TC4,surface,0.0
2026-02-01 10:41:01,15.874,TC4,surface,0.0
2026-02-01 11:11:01,16.501,TC4,surface,0.0
2026-02-01 11:41:01,17.127,TC4,surface,0.0
2026-02-01 12:11:01,17.879,TC4,surface,0.0
2026-02-01 12:41:01,18.818,TC4,surface,0.0
2026-02-01 13:11:01,19.695,TC4,surface,0.0
2026-02-01 13:41:01,20.822,TC4,surface,0.0
2026-02-01 14:11:01,21.823,TC4,surface,0.0
2026-02-01 14:41:01,22.323,TC4,surface,0.0
2026-02-01 15:11:01,22.01,TC4,surface,0.0
2026-02-01 15:41:01,22.573,TC4,surface,0.0
2026-02-01 16:11:01,22.573,TC4,surface,0.0
2026-02-01 16:41:01,22.511,TC4,surface,0.0
2026-02-01 17:11:01,21.885,TC4,surface,0.0
2026-02-01 17:41:01,21.134,TC4,surface,0.0
2026-02-01 18:11:01,20.509,TC4,surface,0.0
2026-02-01 18:41:01,19.883,TC4,surface,0.0
2026-02-01 19:11:01,19.632,TC4,surface,0.0
2026-02-01 19:41:01,19.57,TC4,surface,0.0
2026-02-01 20:11:01,19.257,TC4,surface,0.0
2026-02-01 20:41:01,18.693,TC4,surface,0.0
2026-02-01 21:11:01,18.192,TC4,surface,0.0
2026-02-01 21:41:01,17.879,TC4,surface,0.0
2026-02-01 22:11:01,17.629,TC4,surface,0.0
2026-02-01 22:41:01,17.441,TC4,surface,0.0
2026-02-01 23:11:01,17.127,TC4,surface,0.0
2026-02-01 23:41:01,16.814,TC4,surface,0.0
2026-02-02 00:11:01,16.501,TC4,surface,0.0
2026-02-02 00:41:01,16.25,TC4,surface,0.0
2026-02-02 01:11:01,16.125,TC4,surface,0.0
2026-02-02 01:41:01,15.937,TC4,surface,0.0
2026-02-02 02:11:01,15.812,TC4,surface,0.0
2026-02-02 02:41:01,15.624,TC4,surface,0.0
2026-02-02 03:11:01,15.498,TC4,surface,0.0
2026-02-02 03:41:01,15.31,TC4,surface,0.0
2026-02-02 04:11:01,15.122,TC4,surface,0.0
2026-02-02 04:41:01,14.934,TC4,surface,0.0
2026-02-02 05:11:01,14.809,TC4,surface,0.0
2026-02-02 05:41:01,14.621,TC4,surface,0.0
2026-02-02 06:11:01,14.495,TC4,surface,0.0
2026-02-02 06:41:01,14.307,TC4,surface,0.0
2026-02-02 07:11:01,14.244,TC4,surface,0.0
2026-02-02 07:41:01,14.182,TC4,surface,0.0
2026-02-02 08:11:01,14.119,TC4,surface,0.0
2026-02-02 08:41:01,14.119,TC4,surface,0.0
2026-02-02 09:11:01,14.119,TC4,surface,0.0
2026-02-02 09:41:01,14.182,TC4,surface,0.0
2026-02-02 10:11:01,14.495,TC4,surface,0.0
2026-02-02 10:41:01,14.997,TC4,surface,0.0
2026-02-02 11:11:01,15.561,TC4,surface,0.0
2026-02-02 11:41:01,16.25,TC4,surface,0.0
2026-02-02 12:11:01,17.065,TC4,surface,0.0
2026-02-02 12:41:01,18.004,TC4,surface,0.0
2026-02-02 13:11:01,19.382,TC4,surface,0.0
2026-02-02 13:41:01,21.635,TC4,surface,0.0
2026-02-02 14:11:01,23.949,TC4,surface,0.0
2026-02-02 14:41:01,25.824,TC4,surface,0.0
2026-02-02 15:11:01,26.886,TC4,surface,0.0
2026-02-02 15:41:01,27.386,TC4,surface,0.0
2026-02-02 16:11:01,26.511,TC4,surface,0.0
2026-02-02 16:41:01,26.574,TC4,surface,0.0
2026-02-02 17:11:01,25.887,TC4,surface,0.0
2026-02-02 17:41:01,25.449,TC4,surface,0.0
2026-02-02 18:11:01,25.074,TC4,surface,0.0
2026-02-02 18:41:01,24.574,TC4,surface,0.0
2026-02-02 19:11:01,23.449,TC4,surface,0.0
2026-02-02 19:41:01,22.636,TC4,surface,0.0
2026-02-02 20:11:01,21.823,TC4,surface,0.0
2026-02-02 20:41:01,20.884,TC4,surface,0.0
2026-02-02 21:11:01,20.071,TC4,surface,0.0
2026-02-02 21:41:01,19.445,TC4,surface,0.0
2026-02-02 22:11:01,19.006,TC4,surface,0.0
2026-02-02 22:41:01,18.631,TC4,surface,0.0
2026-02-02 23:11:01,18.067,TC4,surface,0.0
2026-02-02 23:41:01,17.065,TC4,surface,0.0
2026-02-03 00:11:01,16.501,TC4,surface,0.0
2026-02-03 00:41:01,16.25,TC4,surface,0.0
2026-02-03 01:11:01,15.686,TC4,surface,0.0
2026-02-03 01:41:01,15.686,TC4,surface,0.0
2026-02-03 02:11:01,15.624,TC4,surface,0.0
2026-02-03 02:41:01,15.435,TC4,surface,0.0
2026-02-03 03:11:01,15.185,TC4,surface,0.0
2026-02-03 03:41:01,15.059,TC4,surface,0.0
2026-02-03 04:11:01,14.683,TC4,surface,0.0
2026-02-03 04:41:01,14.558,TC4,surface,0.0
2026-02-03 05:11:01,14.432,TC4,surface,0.0
2026-02-03 05:41:01,14.056,TC4,surface,0.0
2026-02-03 06:11:01,13.931,TC4,surface,0.0
2026-02-03 06:41:01,13.68,TC4,surface,0.0
2026-02-03 07:11:01,13.366,TC4,surface,0.0
2026-02-03 07:41:01,13.241,TC4,surface,0.0
2026-02-03 08:11:01,13.304,TC4,surface,0.0
2026-02-03 08:41:01,13.617,TC4,surface,0.0
2026-02-03 09:11:01,13.994,TC4,surface,0.0
2026-02-03 09:41:01,14.809,TC4,surface,0.0
2026-02-03 10:11:01,16.438,TC4,surface,0.0
2026-02-03 10:41:01,17.816,TC4,surface,0.0
2026-02-03 11:11:01,18.944,TC4,surface,0.0
2026-02-03 11:41:01,19.57,TC4,surface,0.0
2026-02-03 12:11:01,20.446,TC4,surface,0.0
2026-02-03 12:41:01,21.26,TC4,surface,0.0
2026-02-03 13:11:01,22.073,TC4,surface,0.0
2026-02-03 13:41:01,24.324,TC4,surface,0.0
2026-02-03 14:11:01,26.511,TC4,surface,0.0
2026-02-03 14:41:01,26.449,TC4,surface,0.0
2026-02-03 15:11:01,27.823,TC4,surface,0.0
2026-02-03 15:41:01,28.572,TC4,surface,0.0
2026-02-03 16:11:01,28.635,TC4,surface,0.0
2026-02-03 16:41:01,28.073,TC4,surface,0.0
2026-02-03 17:11:01,27.261,TC4,surface,0.0
2026-02-03 17:41:01,27.011,TC4,surface,0.0
2026-02-03 18:11:01,26.574,TC4,surface,0.0
2026-02-03 18:41:01,26.012,TC4,surface,0.0
2026-02-03 19:11:01,25.074,TC4,surface,0.0
2026-02-03 19:41:01,24.012,TC4,surface,0.0
2026-02-03 20:11:01,22.761,TC4,surface,0.0
2026-02-03 20:41:01,22.01,TC4,surface,0.0
2026-02-03 21:11:01,21.134,TC4,surface,0.0
2026-02-03 21:41:01,20.571,TC4,surface,0.0
2026-02-03 22:11:01,19.945,TC4,surface,0.0
2026-02-03 22:41:01,19.507,TC4,surface,0.0
2026-02-03 23:11:01,18.944,TC4,surface,0.0
2026-02-03 23:41:01,18.568,TC4,surface,0.0
2026-02-04 00:11:01,18.255,TC4,surface,0.0
2026-02-04 00:41:01,18.004,TC4,surface,0.0
2026-02-04 01:11:01,17.127,TC4,surface,0.0
2026-02-04 01:41:01,16.939,TC4,surface,0.0
2026-02-04 02:11:01,16.564,TC4,surface,0.0
2026-02-04 02:41:01,16.188,TC4,surface,0.0
2026-02-04 03:11:01,16.0,TC4,surface,0.0
2026-02-04 03:41:01,15.749,TC4,surface,0.0
2026-02-04 04:11:01,15.435,TC4,surface,0.0
2026-02-04 04:41:01,14.871,TC4,surface,0.0
2026-02-04 05:11:01,14.809,TC4,surface,0.0
2026-02-04 05:41:01,14.809,TC4,surface,0.0
2026-02-04 06:11:01,14.746,TC4,surface,0.0
