freq,period,amplitude
0.00022080573261675624,4528.867924528302,3.6543176030393543
0.0002212223472065992,4520.338983050847,2.724377637573758
0.00022163896179644213,4511.8421052631575,2.367394735399619
0.00022205557638628506,4503.377110694184,2.479993927920359
0.00022247219097612799,4494.943820224719,3.810617994138106
0.00022288880556597094,4486.542056074766,3.55226226335689
0.00022330542015581387,4478.171641791045,2.0071964351450715
0.0002237220347456568,4469.832402234637,5.190900990103742
0.00022413864933549973,4461.5241635687735,4.343124125901118
0.0002245552639253427,4453.246753246753,2.774408791075843
0.00022497187851518562,4445.0,3.55794925099286
0.00022538849310502855,4436.783733826247,3.6263782252111976
0.00022580510769487148,4428.5977859778595,1.9577468514846554
0.00022622172228471443,4420.441988950276,2.9127068703850303
0.00022663833687455736,4412.316176470588,3.34377287910422
0.0002270549514644003,4404.220183486238,3.6423832108865386
0.00022747156605424322,4396.153846153846,3.5448281705090223
0.00022788818064408615,4388.117001828154,2.749220882287467
0.0002283047952339291,4380.109489051095,3.6388922771663967
0.00022872140982377204,4372.131147540983,2.468242246097764
0.00022913802441361497,4364.181818181818,2.7852601069522795
0.0002295546390034579,4356.261343012704,2.2437995758887084
0.00022997125359330086,4348.369565217391,3.5061553204325975
0.00023038786818314379,4340.506329113924,3.1910696930076936
0.00023080448277298672,4332.671480144404,2.3166830908674467
0.00023122109736282965,4324.864864864865,3.122341552290253
0.0002316377119526726,4317.086330935252,2.6154562576183467
0.00023205432654251553,4309.335727109515,2.463938933845168
0.00023247094113235846,4301.612903225806,3.8163190639125464
0.0002328875557222014,4293.91771019678,1.979089369933043
0.00023330417031204435,4286.25,3.0554665869660784
0.00023372078490188728,4278.609625668449,3.3192035307251957
0.0002341373994917302,4270.996441281139,3.9670608976459856
0.00023455401408157314,4263.410301953819,3.6154276433970303
0.0002349706286714161,4255.851063829787,2.267852950782252
0.00023538724326125902,4248.3185840707965,3.3072890929610796
0.00023580385785110195,4240.812720848056,3.377481752853811
0.00023622047244094488,4233.333333333333,2.1608605632285394
0.00023663708703078784,4225.880281690141,1.2155217574620358
0.00023705370162063077,4218.4534270650265,3.1884793171313417
0.0002374703162104737,4211.0526315789475,3.2958275818730214
0.00023788693080031663,4203.677758318739,2.2355765860343837
0.0002383035453901596,4196.328671328671,3.3131381251218337
0.00023872015998000252,4189.005235602094,3.495307040706143
0.00023913677456984545,4181.707317073171,2.480469668447487
0.00023955338915968838,4174.434782608696,2.7150117766587294
0.00023997000374953133,4167.1875,2.8630451960719183
0.00024038661833937426,4159.965337954939,3.817353207239721
0.0002408032329292172,4152.768166089965,3.602906200120077
0.00024121984751906012,4145.59585492228,2.635851676219036
0.00024163646210890305,4138.448275862069,2.9080242696786525
0.000242053076698746,4131.325301204819,2.1109327433690463
0.00024246969128858894,4124.226804123711,3.4700942583191803
0.00024288630587843187,4117.152658662092,2.7205792732424254
0.0002433029204682748,4110.102739726028,3.840235315610793
0.00024371953505811776,4103.076923076923,1.9017032432608083
0.00024413614964796068,4096.075085324232,2.5752813205593585
0.0002445527642378036,4089.097103918228,2.9428840452166014
0.00024496937882764654,4082.1428571428573,4.18298368704528
0.0002453859934174895,4075.212224108659,3.401247136995884
0.0002458026080073324,4068.305084745763,2.942912513573559
0.0002462192225971754,4061.421319796954,2.446683990876438
0.0002466358371870183,4054.5608108108104,2.4006926126672052
0.00024705245177686125,4047.723440134907,2.9425694097239106
0.0002474690663667042,4040.9090909090905,2.394874691194997
0.0002478856809565471,4034.1176470588234,2.3067065960156783
0.00024830229554639004,4027.3489932885905,2.317565072265164
0.00024871891013623297,4020.603015075377,2.7377652807356303
0.0002491355247260759,4013.8795986622076,2.8795969769211087
0.0002495521393159189,4007.1786310517523,2.4885744188841703
0.0002499687539057618,4000.4999999999995,2.468412727585947
0.00025038536849560474,3993.843594009983,3.7468937493821985
0.00025080198308544767,3987.209302325581,2.1891396291040754
0.0002512185976752906,3980.597014925373,3.3268403539777465
0.00025163521226513353,3974.006622516556,2.789303623328855
0.00025205182685497646,3967.438016528926,3.0439648598116
0.0002524684414448194,3960.891089108911,2.8668411257119457
0.00025288505603466237,3954.3657331136733,2.5251117044040106
0.0002533016706245053,3947.8618421052624,2.717046787704398
0.00025371828521434823,3941.379310344827,1.7597691555901607
0.00025413489980419116,3934.918032786885,3.2041010918231785
0.0002545515143940341,3928.4779050736497,3.174220433000453
0.000254968128983877,3922.0588235294117,2.9572823849607706
0.00025538474357371995,3915.6606851549755,3.5332412111817484
0.0002558013581635629,3909.28338762215,2.1902772672220094
0.0002562179727534058,3902.9268292682927,3.514672557907957
0.0002566345873432488,3896.5909090909086,2.9109084702923083
0.0002570512019330917,3890.275526742301,2.332961194058381
0.00025746781652293465,3883.9805825242715,3.145110209303479
0.0002578844311127776,3877.7059773828755,3.51385622381628
0.0002583010457026205,3871.451612903226,2.233716457396116
0.00025871766029246344,3865.217391304348,2.544839112228798
0.00025913427488230637,3859.003215434084,3.0527652077488288
0.0002595508894721493,3852.808988764045,3.678622608125376
0.0002599675040619923,3846.634615384615,1.5654947021025858
0.0002603841186518352,3840.4799999999996,2.8740303119324886
0.00026080073324167815,3834.3450479233225,3.0642977826183038
0.0002612173478315211,3828.22966507177,3.7074832855959796
0.000261633962421364,3822.1337579617834,3.0862086381858207
0.00026205057701120694,3816.0572337042927,1.3563495492588937
0.00026246719160104987,3810.0,3.2332871133456234
0.0002628838061908928,3803.961965134707,1.9942188938562104
0.0002633004207807358,3797.943037974683,3.695104623033079
0.0002637170353705787,3791.943127962085,3.6689307920496392
0.00026413364996042164,3785.96214511041,2.3985500335645455
0.00026455026455026457,3779.9999999999995,2.5571014992022554
0.0002649668791401075,3774.056603773585,4.527681717057858
0.00026538349372995043,3768.131868131868,2.4678112584922705
0.00026580010831979336,3762.2257053291537,1.9480304899692769
0.0002662167229096363,3756.3380281690143,3.4887953887592147
0.00026663333749947927,3750.4687499999995,3.400270403927668
0.0002670499520893222,3744.617784711388,1.5407084736865932
0.00026746656667916513,3738.785046728972,1.723818607951801
0.00026788318126900806,3732.9704510108863,2.194424716239684
0.000268299795858851,3727.173913043478,2.9741526477070677
0.0002687164104486939,3721.395348837209,3.114469543335732
0.00026913302503853685,3715.6346749226004,2.303215295539455
0.0002695496396283798,3709.8918083462136,2.9478454711094315
0.0002699662542182227,3704.166666666667,3.430839979812367
0.0002703828688080657,3698.459167950693,3.2114816329444515
0.0002707994833979086,3692.7692307692305,2.290456278857111
0.00027121609798775155,3687.0967741935483,3.7416637238505506
0.0002716327125775945,3681.441717791411,2.5277726176088304
0.0002720493271674374,3675.803981623277,3.245903223339499
0.00027246594175728034,3670.183486238532,2.706164295498679
0.00027288255634712327,3664.580152671756,1.9748397721330728
0.0002732991709369662,3658.9939024390246,1.6421020405018008
0.0002737157855268092,3653.4246575342463,2.599018937638226
0.0002741324001166521,3647.8723404255315,2.703940756261745
0.00027454901470649504,3642.336874051593,2.4757632384797286
0.000274965629296338,3636.8181818181815,2.5217800989650323
0.0002753822438861809,3631.3161875945534,2.751559969820961
0.00027579885847602383,3625.8308157099696,2.5659722818262036
0.00027621547306586676,3620.3619909502263,2.072778705168554
0.0002766320876557097,3614.909638554217,2.4595710636460284
0.0002770487022455527,3609.473684210526,2.505955416465855
0.0002774653168353956,3604.0540540540537,1.475814943658735
0.00027788193142523854,3598.6506746626683,2.2476661708246537
0.00027829854601508147,3593.263473053892,2.896609613492199
0.0002787151606049244,3587.892376681614,2.5135847812184267
0.0002791317751947673,3582.5373134328356,2.276630169111959
0.00027954838978461026,3577.1982116244412,3.5019219258676237
0.0002799650043744532,3571.875,4.102984180874143
0.0002803816189642961,3566.5676077265975,2.8678499241343047
0.0002807982335541391,3561.275964391691,1.9887606213547833
0.00028121484814398203,3555.9999999999995,3.344565423530377
0.00028163146273382496,3550.739644970414,1.615320691835879
0.0002820480773236679,3545.494830132939,3.261390958053282
0.0002824646919135108,3540.265486725664,3.1214271852523074
0.00028288130650335375,3535.0515463917527,2.364759561924364
0.0002832979210931967,3529.8529411764707,2.242465296263845
0.0002837145356830396,3524.6696035242294,2.750825444140894
0.0002841311502728826,3519.5014662756594,2.3637965473513387
0.0002845477648627255,3514.348462664714,2.8279276685291856
0.00028496437945256845,3509.210526315789,3.5358714324102407
0.0002853809940424114,3504.0875912408756,2.3413671861684575
0.0002857976086322543,3498.9795918367345,3.5765597552439705
0.00028621422322209724,3493.886462882096,2.317778263945876
0.00028663083781194017,3488.8081395348836,3.0298870431727427
0.0002870474524017831,3483.744557329463,1.8469550920304765
0.0002874640669916261,3478.6956521739125,1.9579394198857214
0.000287880681581469,3473.6613603473224,1.2442467678702982
0.00028829729617131194,3468.6416184971094,2.6347645574838996
0.0002887139107611549,3463.6363636363635,3.136398887198365
0.0002891305253509978,3458.6455331412103,3.264219637911678
0.00028954713994084073,3453.6690647482014,2.344784407982646
0.00028996375453068366,3448.706896551724,2.294208929394808
0.0002903803691205266,3443.758967001435,3.847723292958676
0.0002907969837103696,3438.825214899713,1.7923657257624066
0.0002912135983002125,3433.905579399141,3.149046326420919
0.00029163021289005544,3428.9999999999995,2.3991993808765826
0.00029204682747989837,3424.1084165477887,2.122003828497407
0.0002924634420697413,3419.230769230769,3.0382658142339873
0.0002928800566595842,3414.366998577525,3.6303807331067506
0.00029329667124942715,3409.5170454545455,1.9525481714386081
0.0002937132858392701,3404.68085106383,2.128196065906232
0.000294129900429113,3399.85835694051,1.7228544221834023
0.000294546515018956,3395.049504950495,1.7875576306200203
0.00029496312960879893,3390.2542372881353,1.7096999687717511
0.00029537974419864186,3385.4724964739066,1.751442038499375
0.0002957963587884848,3380.7042253521126,1.39234644279121
0.0002962129733783277,3375.9493670886077,2.01413443292211
0.00029662958796817065,3371.2078651685392,2.7342441479389223
0.0002970462025580136,3366.4796633941096,2.3032895264484865
0.0002974628171478565,3361.764705882353,3.040445470041494
0.0002978794317376995,3357.0629370629367,2.386509448665084
0.0002982960463275424,3352.374301675977,2.210101116405911
0.00029871266091738535,3347.6987447698743,2.531988819465882
0.0002991292755072283,3343.036211699164,2.7058709440828492
0.0002995458900970712,3338.386648122392,1.3741717673042764
0.00029996250468691414,3333.75,2.252081937487597
0.00030037911927675707,3329.126213592233,2.3017927217920477
0.0003007957338666,3324.5152354570637,3.142372099361831
0.000301212348456443,3319.9170124481325,1.8646923633317016
0.0003016289630462859,3315.331491712707,2.542089186036343
0.00030204557763612884,3310.758620689655,3.2882337784325677
0.00030246219222597177,3306.1983471074377,3.954938203224441
0.0003028788068158147,3301.650618982118,2.2231017968479114
0.00030329542140565763,3297.1153846153848,2.698261622038014
0.00030371203599550056,3292.5925925925926,2.6205570245644223
0.0003041286505853435,3288.082191780822,1.4720718294346913
0.0003045452651751865,3283.584131326949,1.4804604651808606
0.0003049618797650294,3279.0983606557375,3.116562809238858
0.00030537849435487233,3274.62482946794,2.8680333961214024
0.00030579510894471526,3270.1634877384195,2.0648038304948066
0.0003062117235345582,3265.714285714286,2.3961608555943923
0.0003066283381244011,3261.2771739130435,2.3898594573067236
0.00030704495271424405,3256.8521031207597,2.6501491453311705
0.000307461567304087,3252.439024390244,1.6175851067444866
0.0003078781818939299,3248.037889039242,2.132164034693244
0.0003082947964837729,3243.6486486486483,2.0961383258034845
0.0003087114110736158,3239.2712550607284,1.9058913569256484
0.00030912802566345876,3234.9056603773583,2.6542040563463574
0.0003095446402533017,3230.551816958277,2.883432132570849
0.0003099612548431446,3226.2096774193546,1.8782974092782894
0.00031037786943298755,3221.8791946308725,1.8160857916353648
0.0003107944840228305,3217.5603217158177,2.2430875642145836
0.0003112110986126734,3213.253012048193,3.3351593680870213
0.0003116277132025164,3208.9572192513365,2.8665842508635855
0.0003120443277923593,3204.672897196261,1.8349041618348192
0.00031246094238220225,3200.3999999999996,2.2242639156744697
0.0003128775569720452,3196.1384820239678,2.158316675035616
0.0003132941715618881,3191.8882978723404,1.6648123099877867
0.00031371078615173104,3187.6494023904384,2.48866916616429
0.00031412740074157397,3183.42175066313,1.1812878723841396
0.0003145440153314169,3179.2052980132453,3.038575898431652
0.0003149606299212599,3174.9999999999995,2.4648095609814575
0.0003153772445111028,3170.8058124174368,1.6731326302966303
0.00031579385910094574,3166.6226912928755,2.581136601438811
0.00031621047369078867,3162.4505928853755,1.4988453708271798
0.0003166270882806316,3158.2894736842104,2.294276221055953
0.00031704370287047453,3154.1392904073587,3.4657760763049725
0.00031746031746031746,3150.0,1.6504476233848004
0.0003178769320501604,3145.8715596330276,1.945748108749329
0.0003182935466400034,3141.7539267015704,2.045803710764293
0.0003187101612298463,3137.6470588235293,1.2820027762598702
0.00031912677581968923,3133.55091383812,2.6075145348534505
0.00031954339040953216,3129.465449804433,2.8192895705767564
0.0003199600049993751,3125.390625,2.407858992946212
0.000320376619589218,3121.3263979193757,2.75233071487954
0.00032079323417906095,3117.2727272727275,2.701255022638954
0.0003212098487689039,3113.229571984436,2.409447710369298
0.0003216264633587468,3109.19689119171,2.4974010743744772
0.0003220430779485898,3105.174644243208,2.5063418502110477
0.0003224596925384327,3101.162790697674,2.9896527845300884
0.00032287630712827566,3097.1612903225805,1.9640004101211623
0.0003232929217181186,3093.1701030927834,2.1859494067309497
0.0003237095363079615,3089.189189189189,3.231271052805645
0.00032412615089780444,3085.218508997429,2.6563618767740134
0.0003245427654876474,3081.2580231065467,2.726985157727472
0.0003249593800774903,3077.3076923076924,1.7030449139181092
0.0003253759946673333,3073.3674775928293,2.3592200762350664
0.0003257926092571762,3069.437340153452,1.2508931819357052
0.00032620922384701915,3065.5172413793102,2.849932347470885
0.0003266258384368621,3061.6071428571427,2.4554076498493043
0.000327042453026705,3057.707006369427,2.7350168230504788
0.00032745906761654794,3053.8167938931297,3.439743576565259
0.00032787568220639087,3049.9364675984752,3.375166897158974
0.0003282922967962338,3046.0659898477156,2.721747429275687
0.0003287089113860768,3042.205323193916,1.9210978221306036
0.0003291255259759197,3038.3544303797466,3.106580908022259
0.00032954214056576264,3034.513274336283,2.249028706284405
0.00032995875515560557,3030.681818181818,2.7419295322377533
0.0003303753697454485,3026.8600252206807,2.1079580268193703
0.00033079198433529143,3023.0478589420654,1.9594020823717846
0.00033120859892513436,3019.245283018868,2.2734188976134058
0.0003316252135149773,3015.452261306533,3.5309859556348724
0.00033204182810482027,3011.668757841907,2.389847579765039
0.0003324584426946632,3007.894736842105,1.8863303529490403
0.00033287505728450613,3004.130162703379,2.0120228605885853
0.00033329167187434906,3000.375,2.7675472582074385
0.000333708286464192,2996.629213483146,1.7212167609948592
0.0003341249010540349,2992.8927680798006,2.7072389380773516
0.00033454151564387785,2989.165628891656,1.808470862075679
0.0003349581302337208,2985.4477611940297,1.781810395605226
0.0003353747448235637,2981.7391304347825,2.987020096411824
0.0003357913594134067,2978.0397022332504,2.73363102860331
0.0003362079740032496,2974.3494423791817,2.1856325631217177
0.00033662458859309255,2970.668316831683,1.3917536032754987
0.0003370412031829355,2966.9962917181706,2.596278289347382
0.0003374578177727784,2963.333333333333,2.069663879297405
0.00033787443236262134,2959.6794081381013,2.5108678246499014
0.0003382910469524643,2956.034482758621,2.97135195122668
0.0003387076615423072,2952.39852398524,3.1863086204666087
0.0003391242761321502,2948.7714987714985,2.848944147460744
0.0003395408907219931,2945.1533742331285,2.017881162076911
0.00033995750531183605,2941.5441176470586,3.3258732481339095
0.000340374119901679,2937.9436964504284,1.1449215870018958
0.0003407907344915219,2934.3520782396085,2.1251789281370104
0.00034120734908136484,2930.769230769231,1.931521275469051
0.00034162396367120777,2927.1951219512193,0.8680259732156557
0.0003420405782610507,2923.629719853837,2.0239755434966407
0.0003424571928508937,2920.0729927007296,1.6387270624958397
0.0003428738074407366,2916.5249088699875,2.1644474066928896
0.00034329042203057954,2912.9854368932038,1.763723761209697
0.00034370703662042247,2909.4545454545455,1.8888875983606832
0.0003441236512102654,2905.93220338983,2.653514212679702
0.00034454026580010833,2902.4183796856105,1.6776755155453957
0.00034495688038995126,2898.913043478261,1.9027376164787129
0.0003453734949797942,2895.416164053076,1.9567401743751296
0.00034579010956963717,2891.927710843373,2.936831145746158
0.0003462067241594801,2888.4476534296027,2.213959993054726
0.00034662333874932303,2884.9759615384614,1.7638660782957107
0.00034703995333916596,2881.5126050420167,2.564559983008888
0.0003474565679290089,2878.0575539568345,1.7974343823411205
0.0003478731825188518,2874.6107784431138,1.443167948876416
0.00034828979710869475,2871.1722488038276,2.5914615581861105
0.0003487064116985377,2867.741935483871,1.6205741245903083
0.0003491230262883806,2864.3198090692126,1.9851857428215636
0.0003495396408782236,2860.9058402860546,2.500607656724221
0.0003499562554680665,2857.4999999999995,2.341329819219893
0.00035037287005790945,2854.10225921522,1.941397296773906
0.0003507894846477524,2850.7125890736343,2.966479011017382
0.0003512060992375953,2847.3309608540926,1.9396507267064838
0.00035162271382743824,2843.957345971564,0.6575273770853839
0.00035203932841728117,2840.591715976331,2.029651768309392
0.0003524559430071241,2837.2340425531916,1.6638459520836428
0.0003528725575969671,2833.8842975206608,2.943930774084068
0.00035328917218681,2830.5424528301883,3.031378680027037
0.00035370578677665294,2827.208480565371,1.4958116387325675
0.0003541224013664959,2823.882352941176,3.0207928811331026
0.0003545390159563388,2820.5640423031728,2.369057508139483
0.00035495563054618173,2817.2535211267605,2.303996902390682
0.00035537224513602466,2813.9507620164127,2.74128215709568
0.0003557888597258676,2810.655737704918,2.2490592383682433
0.0003562054743157106,2807.368421052631,2.8639891602564083
0.0003566220889055535,2804.088785046729,2.9038491590361866
0.00035703870349539644,2800.8168028004666,1.6661663059161418
0.00035745531808523937,2797.5524475524476,3.0792252828190647
0.0003578719326750823,2794.2956926658903,2.1633617296818093
0.0003582885472649252,2791.046511627907,2.0145206401605935
0.00035870516185476816,2787.8048780487807,1.3210110466296219
0.0003591217764446111,2784.570765661253,1.8592293824240071
0.00035953839103445407,2781.3441483198144,1.2841157725956807
0.000359955005624297,2778.1249999999995,1.938841527344966
0.00036037162021413993,2774.9132947976877,2.2351609000022914
0.00036078823480398286,2771.7090069284063,2.686604831730427
0.0003612048493938258,2768.5121107266436,2.1238724853728925
0.0003616214639836687,2765.322580645161,2.2092419169191655
0.00036203807857351165,2762.140391254315,3.1921624072580337
0.0003624546931633546,2758.9655172413795,2.921066222442895
0.0003628713077531975,2755.7979334098736,1.8531369409367728
0.0003632879223430405,2752.637614678899,2.687300001070495
0.0003637045369328834,2749.484536082474,2.9631684008551025
0.00036412115152272635,2746.3386727688785,2.754861484412834
0.0003645377661125693,2743.2,1.530117493460107
0.0003649543807024122,2740.068493150685,2.5363836851516255
0.00036537099529225514,2736.944127708096,2.297403700299397
0.00036578760988209807,2733.8268792710705,2.3231981910901163
0.000366204224471941,2730.716723549488,2.237439895807214
0.000366620839061784,2727.613636363636,1.6232591153074605
0.0003670374536516269,2724.5175936435867,2.816087664012594
0.00036745406824146984,2721.428571428571,2.0587316176267563
0.0003678706828313128,2718.3465458663645,2.892631014838982
0.0003682872974211557,2715.2714932126696,2.6084052849472714
0.00036870391201099863,2712.2033898305085,0.5949974032396169
0.00036912052660084156,2709.142212189616,2.3631421728877267
0.0003695371411906845,2706.0879368658398,3.0433677040294453
0.0003699537557805275,2703.0405405405404,1.5697021727643383
0.0003703703703703704,2699.9999999999995,1.8196449516320354
0.00037078698496021334,2696.9662921348313,2.1110018736750717
0.00037120359955005627,2693.939393939394,1.8625509502595805
0.0003716202141398992,2690.9192825112104,1.2492995877236694
0.0003720368287297421,2687.9059350503917,2.499466730786377
0.00037245344331958505,2684.8993288590605,2.371129158259167
0.000372870057909428,2681.8994413407822,2.556825582678557
0.0003732866724992709,2678.90625,2.4235342292835593
0.0003737032870891139,2675.9197324414713,1.9003063161117335
0.00037411990167895683,2672.93986636971,2.371612139576107
0.00037453651626879976,2669.9666295884313,1.3600119808199664
0.0003749531308586427,2667.0,2.1838987006912136
0.0003753697454484856,2664.0399556048833,3.159039243044303
0.00037578636003832855,2661.0864745011086,1.885731024679367
0.0003762029746281715,2658.139534883721,2.085050904701207
0.0003766195892180144,2655.1991150442477,2.543493077790358
0.0003770362038078574,2652.2651933701654,1.8024998567062733
0.0003774528183977003,2649.3377483443705,2.4157724543289123
0.00037786943298754325,2646.4167585446526,1.9607949246518368
0.0003782860475773862,2643.5022026431716,3.8223725450628976
0.0003787026621672291,2640.5940594059407,2.1006853990175287
0.00037911927675707204,2637.6923076923076,1.921077340839438
0.00037953589134691497,2634.796926454446,1.4571215267353408
0.0003799525059367579,2631.907894736842,1.9600154561310488
0.0003803691205266009,2629.025191675794,2.0071142055442985
0.0003807857351164438,2626.1487964989055,1.0123729083893742
0.00038120234970628674,2623.27868852459,3.5972688947287534
0.00038161896429612967,2620.4148471615717,3.000428727311855
0.0003820355788859726,2617.5572519083967,1.4426719892436257
0.00038245219347581553,2614.705882352941,2.170374692968103
0.00038286880806565846,2611.860718171926,1.5820080715250904
0.0003832854226555014,2609.021739130435,2.0431491933484476
0.0003837020372453444,2606.188925081433,1.9815422121823407
0.0003841186518351873,2603.3622559652927,1.7235603069547445
0.00038453526642503023,2600.5417118093173,1.4084516324619378
0.00038495188101487316,2597.7272727272725,1.5502589642595779
0.0003853684956047161,2594.9189189189187,1.4797223500086603
0.000385785110194559,2592.1166306695463,2.1969712199954907
0.00038620172478440195,2589.3203883495144,2.1194825780923274
0.0003866183393742449,2586.530172413793,2.906060622812498
0.0003870349539640878,2583.745963401507,2.75541206431809
0.0003874515685539308,2580.9677419354834,2.2236746771899716
0.0003878681831437737,2578.1954887218044,2.000112810603306
0.00038828479773361666,2575.4291845493563,2.0604223322882036
0.0003887014123234596,2572.668810289389,2.2709819576148553
0.0003891180269133025,2569.9143468950747,2.7420085783330634
0.00038953464150314545,2567.1657754010694,1.597564504830377
0.0003899512560929884,2564.423076923077,2.2594524345790257
0.0003903678706828313,2561.6862326574173,1.0149944697249376
0.0003907844852726743,2558.955223880597,0.8990460865140881
0.0003912010998625172,2556.230031948882,1.4731605141181567
0.00039161771445236015,2553.510638297872,2.283646131024519
0.0003920343290422031,2550.7970244420826,1.8408954737698555
0.000392450943632046,2548.0891719745223,2.086029717830405
0.00039286755822188894,2545.3870625662776,1.9730594344001793
0.00039328417281173187,2542.6906779661017,1.1957427475584677
0.0003937007874015748,2540.0,1.8500884994760243
0.0003941174019914178,2537.315010570824,2.6572566348236606
0.0003945340165812607,2534.6356916578666,1.9413790223351222
0.00039495063117110364,2531.9620253164553,1.8905825167458785
0.00039536724576094657,2529.293993677555,2.1941280565691006
0.0003957838603507895,2526.6315789473683,2.011658103686582
0.00039620047494063243,2523.97476340694,1.9009986014089233
0.00039661708953047536,2521.323529411765,0.5837180092371577
0.0003970337041203183,2518.6778593913955,3.0769542616558976
0.0003974503187101613,2516.0377358490564,0.3752982453460519
0.0003978669333000042,2513.4031413612565,2.8800565032259025
0.00039828354788984713,2510.774058577406,2.6016792341041
0.00039870016247969006,2508.1504702194356,2.216705384976967
0.000399116777069533,2505.5323590814196,1.356941394967287
0.0003995333916593759,2502.919708029197,1.5257274128057023
0.00039995000624921885,2500.3125,1.8960795512697126
0.0004003666208390618,2497.710718002081,1.789026293615478
0.0004007832354289047,2495.1143451143453,2.1410710189019264
0.0004011998500187477,2492.523364485981,2.00911386519596
0.0004016164646085906,2489.9377593360996,2.393831748766013
0.00040203307919843356,2487.357512953368,2.9923999323325066
0.0004024496937882765,2484.782608695652,0.5323271896983418
0.0004028663083781194,2482.2130299896585,3.29536733121087
0.00040328292296796234,2479.6487603305786,2.0661423435746924
0.0004036995375578053,2477.0897832817336,1.3452549308599588
0.0004041161521476482,2474.536082474227,3.399763245968464
0.0004045327667374912,2471.987641606591,3.465939237517757
0.0004049493813273341,2469.4444444444443,1.9567486016324414
0.00040536599591717705,2466.9064748201436,2.3713073464121757
0.00040578261050702,2464.3737166324436,2.9440192933323885
0.0004061992250968629,2461.846153846154,2.7596120987222625
0.00040661583968670584,2459.3237704918033,1.1036607888720549
0.00040703245427654877,2456.806550665302,2.4020870589995034
0.0004074490688663917,2454.294478527607,2.235289469973818
0.0004078656834562347,2451.787538304392,1.6555182592750775
0.0004082822980460776,2449.285714285714,1.962297652400495
0.00040869891263592054,2446.788990825688,2.9890890465592306
0.00040911552722576347,2444.297352342159,1.1677660420123335
0.0004095321418156064,2441.8107833163785,1.3324456046946005
0.00040994875640544933,2439.329268292683,1.291911499656201
0.00041036537099529226,2436.8527918781724,2.405520821438473
0.0004107819855851352,2434.3813387423934,2.3266057644684968
0.00041119860017497817,2431.914893617021,1.6884796420527588
0.0004116152147648211,2429.4534412955463,1.6319770239480662
0.00041203182935466403,2426.9969666329625,0.7329650482268123
0.00041244844394450696,2424.5454545454545,1.4006048173351893
0.0004128650585343499,2422.0988900100906,2.7092416244646107
0.0004132816731241928,2419.657258064516,1.8549484449374665
0.00041369828771403575,2417.2205438066467,2.1137742080272988
0.0004141149023038787,2414.788732394366,1.7916555760754218
0.0004145315168937216,2412.361809045226,2.7815484127002637
0.0004149481314835646,2409.9397590361446,1.4100303534717162
0.0004153647460734075,2407.522567703109,1.3131119026192422
0.00041578136066325045,2405.1102204408817,1.575392044747645
0.0004161979752530934,2402.7027027027025,3.1056078475326987
0.0004166145898429363,2400.2999999999997,2.593328255014036
0.00041703120443277924,2397.902097902098,2.6286909030531693
0.0004174478190226222,2395.508982035928,2.0053648672021573
0.0004178644336124651,2393.120638085743,1.5348374407123015
0.0004182810482023081,2390.7370517928284,1.8945695606278794
0.000418697662792151,2388.3582089552237,2.379583672891826
0.00041911427738199395,2385.984095427435,1.6570368281273857
0.0004195308919718369,2383.614697120159,1.3583528275878096
0.0004199475065616798,2381.25,0.9529867689020853
0.00042036412115152274,2378.889990089197,3.1080667727066786
0.00042078073574136567,2376.5346534653463,2.6186261140290354
0.0004211973503312086,2374.1839762611276,1.5500175245621701
0.0004216139649210516,2371.8379446640315,3.2372199746231978
0.0004220305795108945,2369.4965449160904,2.688333175945864
0.00042244719410073744,2367.1597633136093,2.57003749780718
0.00042286380869058037,2364.8275862068963,1.7219576364898364
0.0004232804232804233,2362.5,3.5180509064644467
0.00042369703787026623,2360.1769911504425,1.758680969713983
0.00042411365246010916,2357.8585461689586,2.098745398612362
0.0004245302670499521,2355.5446516192346,1.8613230360640745
0.00042494688163979507,2353.235294117647,2.7942832929702304
0.000425363496229638,2350.9304603330065,1.7578609038740747
0.00042578011081948093,2348.6301369863013,3.1001346523068696
0.00042619672540932386,2346.3343108504396,1.9562111718590145
0.0004266133399991668,2344.04296875,2.272773285650204
0.0004270299545890097,2341.7560975609754,1.0353697805306097
0.00042744656917885265,2339.4736842105262,2.9827424597889673
0.0004278631837686956,2337.1957156767285,1.77619015536255
0.0004282797983585385,2334.922178988327,1.1239027321177013
0.0004286964129483815,2332.6530612244896,2.634929921156581
0.0004291130275382244,2330.388349514563,2.0785175324005105
0.00042952964212806735,2328.128031037827,1.203430896557344
0.0004299462567179103,2325.8720930232557,2.3894001789592134
0.0004303628713077532,2323.6205227492737,2.7402870503713497
0.00043077948589759614,2321.3733075435202,2.3786357241285048
0.00043119610048743907,2319.1304347826085,2.3416419896916767
0.000431612715077282,2316.891891891892,1.7095341619935134
0.000432029329667125,2314.6576663452265,2.1945016490919502
0.0004324459442569679,2312.4277456647396,2.1729513609408917
0.00043286255884681085,2310.2021174205966,1.5060292998242657
0.0004332791734366538,2307.980769230769,2.155127111785749
0.0004336957880264967,2305.763688760807,1.9531326977305963
0.00043411240261633963,2303.5508637236085,2.3134528314817
0.00043452901720618256,2301.3422818791946,0.9463542987698058
0.0004349456317960255,2299.137931034483,2.3669606686400813
0.0004353622463858685,2296.937799043062,2.0234976649439007
0.0004357788609757114,2294.741873804971,1.213366037387486
0.00043619547556555434,2292.5501432664755,2.4267502296178436
