datetime,datetime_start,datetime_end,flux_mccallum_mm_day,flux_hatch_amplitude_mm_day,flux_keery_mm_day,flux_luce_mm_day,A_shallow,A_deep,r2_shallow,r2_deep,delta_phi,quality_flag,par
2026-02-17 04:00:00,2026-02-16 04:00:00,2026-02-18 03:30:00,729.7817131252756,105.4429206952161,395.795862201184,870.1612214084015,3.7601080909535027,0.3730669125318326,0.8821188365387582,0.953272946188571,3.659082624176828,0,sup_int
2026-02-17 16:00:00,2026-02-16 16:00:00,2026-02-18 15:30:00,-1326.3467107406805,,-867.348785268676,-35576913245.476166,1.0315619913825458e-08,0.3799128912186513,3.982089658016719e-09,0.9648498196799122,4.340143920825768,1,sup_int
2026-02-18 04:00:00,2026-02-17 04:00:00,2026-02-19 03:30:00,728.6932813903023,104.08210702823902,398.4778147424215,871.3690142950816,3.9698986196379566,0.38891816546444397,0.9029991385158569,0.9832185886045358,3.6868510476386276,0,sup_int
2026-02-18 16:00:00,2026-02-17 16:00:00,2026-02-19 15:30:00,-1363.824313183632,,-1005.3016471241772,-11040411644.01972,3.3233596319348635e-08,0.37982458029711186,-1.2537301641302179e-08,0.975673119906884,1.0893574009691047,1,sup_int
2026-02-19 04:00:00,2026-02-18 04:00:00,2026-02-20 03:30:00,-1329.3943138531295,,-801.5187072212648,-7680110502.1380825,4.923199892203911e-08,0.3914131521850059,2.198455972823865e-08,0.9454188557808453,3.799952659266456,1,sup_int
2026-02-19 16:00:00,2026-02-18 16:00:00,2026-02-20 15:30:00,748.3239310005388,105.80903002161364,386.77524715265304,869.8351219664668,3.7144777453211884,0.36979351868166643,0.894498100526014,0.8297919423918644,3.526427254690277,0,sup_int
2026-02-20 04:00:00,2026-02-19 04:00:00,2026-02-21 03:30:00,713.1335087228631,100.26952429495387,412.1896745727408,874.7163823424407,3.6777975757704326,0.34755779365157785,0.8900082912171394,0.7664676326307803,3.857646464851852,0,sup_int
2026-02-20 16:00:00,2026-02-19 16:00:00,2026-02-21 15:30:00,1354.3045901937408,,1724.6692888693676,,3.6272734228577854,4.173867362844419e-10,0.8995341351246913,1.6602139663035587e-09,3.1265596772490127,1,sup_int
2026-02-21 04:00:00,2026-02-20 04:00:00,2026-02-22 03:30:00,726.6301593428304,102.94540020392331,401.28017436522833,872.3726723885748,3.5623075654622296,0.3452866262959988,0.900547728695136,0.8994058789567758,3.7184551419932577,0,sup_int
2026-02-21 16:00:00,2026-02-20 16:00:00,2026-02-22 15:30:00,697.1867222373024,105.7766641721011,410.97012729619627,869.8639704772881,3.8098030107584955,0.3791698169115683,0.9114066347019104,0.9168583706853132,3.8910426482289586,0,sup_int
2026-02-22 04:00:00,2026-02-21 04:00:00,2026-02-23 03:30:00,708.2620330424817,109.28711427840793,399.83428538659973,866.7128719383845,3.8156731769553405,0.39220072539361694,0.9100495026112077,0.9672561786625387,3.755338065936372,0,sup_int
2026-02-22 16:00:00,2026-02-21 16:00:00,2026-02-23 15:30:00,727.6210150338253,105.54221983705018,396.6446064870658,870.0728224853151,3.645754412005276,0.36205469751069813,0.8902967559293473,0.9220981052190809,3.6728055677566407,0,sup_int
2026-02-23 04:00:00,2026-02-22 04:00:00,2026-02-24 03:30:00,694.2845317848261,106.61805985481152,411.0354978428527,869.1127722592795,3.7047359822798773,0.37159397060056193,0.901031656503544,0.8315692933683008,3.899811688108901,0,sup_int
2026-02-23 16:00:00,2026-02-22 16:00:00,2026-02-24 15:30:00,-1364.5205052788626,,-1043.1755112756227,-17601876281.59409,1.995601950355308e-08,0.3636246611618447,-8.411301655186776e-09,0.803530225828083,0.9845740438710391,1,sup_int
2026-02-24 04:00:00,2026-02-23 04:00:00,2026-02-25 03:30:00,706.1565632320612,103.01190316684604,411.0790033363989,872.3140850753883,3.6186611018205777,0.3509683188145337,0.8933138636404633,0.8787218757049846,3.86686993138509,0,sup_int
2025-12-22 16:00:00,2025-12-21 16:00:00,2025-12-23 15:30:00,236.81851341500104,489.79764778180913,277.0616090831742,449.0077109299767,0.37902083215385013,0.20284866288577866,0.9106883259466001,0.457875768810286,3.55360645224995,0,int_inf
2025-12-23 04:00:00,2025-12-22 04:00:00,2025-12-24 03:30:00,189.7699940645125,527.9538678706398,302.1575495476247,414.398189741101,0.4376906028309279,0.24992955774345593,0.9613063154512935,0.9018212290018076,3.9969097683872494,0,int_inf
2025-12-23 16:00:00,2025-12-22 16:00:00,2025-12-24 15:30:00,1336.8874413383378,,1351.9356191506406,,0.44760115093997704,2.2419073097967868e-08,0.9331999526215649,1.1329313731600621e-07,3.580851804324153,1,int_inf
2025-12-24 04:00:00,2025-12-23 04:00:00,2025-12-25 03:30:00,155.83245037306935,613.9079587296801,285.4009357405191,345.79490340361474,0.42925932649398674,0.2756000621218781,0.9199410771790845,0.9336797870415636,3.8614035225872585,0,int_inf
2025-12-24 16:00:00,2025-12-23 16:00:00,2025-12-25 15:30:00,68.3839883609982,927.8408743112273,296.5541217645025,185.6028771634388,0.40550414396879436,0.32759284899435165,0.8697404052272857,0.9538364540459595,4.259370560464351,0,int_inf
2025-12-25 04:00:00,2025-12-24 04:00:00,2025-12-26 03:30:00,-1360.0124659675414,,-1115.9075389247769,-129555789752.74313,1.5839337484849747e-09,0.2124292244117145,6.623191994847843e-10,0.4790153032709171,1.8837109114167756,1,int_inf
2025-12-25 16:00:00,2025-12-24 16:00:00,2025-12-26 15:30:00,1335.92107890855,,1434.4806759057967,,0.4058125508409951,7.669102408680573e-09,0.4965744114959405,1.7271499452853334e-08,3.851123126369828,1,int_inf
2025-12-26 04:00:00,2025-12-25 04:00:00,2025-12-27 03:30:00,1349.7970516676476,,1326.5822619532553,,0.3613736433566309,1.1606397121166623e-08,0.6042809691930194,2.558329870172571e-08,2.7540982972465446,1,int_inf
2025-12-26 16:00:00,2025-12-25 16:00:00,2025-12-27 15:30:00,-1328.0259514003878,,-888.4012327449269,-47753381683.38645,5.606121677992348e-09,0.27713225918326023,2.353799466447981e-08,0.6700409410571686,4.316976702455257,1,int_inf
2025-12-27 04:00:00,2025-12-26 04:00:00,2025-12-28 03:30:00,157.2717797802282,618.4452527522334,279.6659926460337,342.5228647699234,0.36525820178183954,0.235746214844185,0.8584427125232975,0.7926450057023388,3.7801689825960123,0,int_inf
2025-12-27 16:00:00,2025-12-26 16:00:00,2025-12-28 15:30:00,191.75835875764727,543.4737215315035,286.59025608102996,401.0595056025894,0.3476196332852953,0.2032973028256445,0.7768458036778583,0.8544556345408049,3.7860122982693256,0,int_inf
2025-12-28 04:00:00,2025-12-27 04:00:00,2025-12-29 03:30:00,1353.8538250111703,,1360.8768156666113,,0.4100907584673441,6.1273006113360395e-09,0.6850517973302286,2.7467439767114854e-08,2.506072243557316,1,int_inf
2025-12-28 16:00:00,2025-12-27 16:00:00,2025-12-29 15:30:00,177.03091392721282,528.9043080497336,320.72723383807556,413.56906116649395,0.3932315566896613,0.22488012020612064,0.6475086583856933,0.44612060796316644,4.278486048288876,0,int_inf
2025-12-29 04:00:00,2025-12-28 04:00:00,2025-12-30 03:30:00,1358.18097983771,,1326.5516518288598,,0.3905945730772493,6.130816049276788e-09,0.7120168743096015,1.71480508681654e-08,2.037650389501203,1,int_inf
2025-12-29 16:00:00,2025-12-28 16:00:00,2025-12-30 15:30:00,191.92850231306645,500.5832029101278,323.4368461013391,438.96319448213876,0.38775685835851564,0.21155600085981238,0.7652132804631202,0.46852845251007424,4.272295775488234,0,int_inf
2025-12-30 04:00:00,2025-12-29 04:00:00,2025-12-31 03:30:00,475.60403782221687,319.4068570773704,260.1377674446567,631.9977233208269,0.38717091261797104,0.13386888987691428,0.7872419550048503,0.3242382848062475,2.8614809451207766,0,int_inf
2025-12-30 16:00:00,2025-12-29 16:00:00,2025-12-31 15:30:00,1366.3509510587196,,1179.248465645329,,0.3938043188114603,1.2052068926182713e-08,0.8217105744603239,-5.6723616026488344e-08,0.4836981006372554,1,int_inf
2025-12-31 04:00:00,2025-12-30 04:00:00,2026-01-01 03:30:00,1301.7261429480639,,1608.7051688700615,,0.3719733263792223,3.888228683468498e-09,0.8961083515721516,-2.1414232165284375e-08,5.886659514945412,1,int_inf
2025-12-31 16:00:00,2025-12-30 16:00:00,2026-01-01 15:30:00,1366.77171315433,,1191.7769028942291,,0.3765673846668779,7.389728162721099e-09,0.9675337430762831,-5.4780534775034084e-08,0.2282679873549407,1,int_inf
2026-01-01 04:00:00,2025-12-31 04:00:00,2026-01-02 03:30:00,1338.1475041032816,,1400.7243195916806,,0.368431058315111,9.405859174860254e-09,0.9638498122422006,1.1466850446950616e-07,3.6427692570902197,1,int_inf
2026-01-01 16:00:00,2025-12-31 16:00:00,2026-01-02 15:30:00,253.27133764421143,439.4350013071354,303.3968912229172,498.58474981045305,0.36833133881463415,0.17822434948577717,0.9445950558170475,0.8110550171451099,3.8499953432217664,0,int_inf
2026-01-02 04:00:00,2026-01-01 04:00:00,2026-01-03 03:30:00,293.8927591533877,405.567535108194,295.94629248351464,534.279807215882,0.3565815709822902,0.1593628779180783,0.9348854150379109,0.7460965390189324,3.6581834707519194,0,int_inf
2026-01-02 16:00:00,2026-01-01 16:00:00,2026-01-03 15:30:00,1295.2368189199526,,1625.102608905532,,0.38807058721447557,4.249785356957858e-09,0.833552125714524,-3.548637095285301e-08,6.180520957065499,1,int_inf
2026-01-03 04:00:00,2026-01-02 04:00:00,2026-01-04 03:30:00,1342.1883184480141,,1460.8792309834184,,0.3841953363057131,3.6446951290347585e-09,0.7416386910308519,1.73494902888649e-08,3.560088495690306,1,int_inf
2026-01-03 16:00:00,2026-01-02 16:00:00,2026-01-04 15:30:00,-1329.450856670362,,-794.8659752559715,-6705049381.338475,2.160732653910813e-08,0.14997659880168346,8.166188880665004e-08,0.31849432999789784,3.7645183900266894,1,int_inf
2026-01-04 04:00:00,2026-01-03 04:00:00,2026-01-05 03:30:00,1366.7555380263534,,1208.5673970541397,,0.3968857878599917,6.1620466507150695e-09,0.9456400223151777,-3.143363902502472e-08,0.24727440867739636,1,int_inf
2026-01-04 16:00:00,2026-01-03 16:00:00,2026-01-05 15:30:00,269.3853615841902,424.6841853962886,300.7724186942342,513.9101885796982,0.3693921255490464,0.17287731681388818,0.8655162742809297,0.8195913611639261,3.7770753600396616,0,int_inf
2026-01-05 04:00:00,2026-01-04 04:00:00,2026-01-06 03:30:00,1312.8464861631708,,1717.083172384489,,0.3499311475203731,6.671925650847399e-10,0.8556884755188008,-4.358091887368687e-09,5.819708886651627,1,int_inf
2026-01-05 16:00:00,2026-01-04 16:00:00,2026-01-06 15:30:00,305.40511011013984,367.3601342471666,322.9954117282308,576.5591181337875,0.3602025039200099,0.1452161005916829,0.9292084709150995,0.5630312853608771,3.9630832563629026,0,int_inf
2026-01-06 04:00:00,2026-01-05 04:00:00,2026-01-07 03:30:00,-1313.718345859706,,-715.4821830692669,-3641828366.5541873,3.772302903382041e-08,0.14221538105502285,1.634535329309017e-07,0.6970270144087019,4.351436837910941,1,int_inf
2026-01-06 16:00:00,2026-01-05 16:00:00,2026-01-07 15:30:00,437.8034111316706,277.67768792425557,320.77061368887564,681.5039995048054,0.3259137091271897,0.09598592197543031,0.7380398270780255,0.3220922195110929,3.6155403821760204,0,int_inf
2026-01-07 04:00:00,2026-01-06 04:00:00,2026-01-08 03:30:00,1364.8201868687277,,1242.367868019465,,0.3383481247905409,6.547220710029222e-09,0.7810858178190776,-1.5112702644870524e-08,0.9772695086867456,1,int_inf
2026-01-07 16:00:00,2026-01-06 16:00:00,2026-01-08 15:30:00,1329.940495764576,,1301.0366433430027,,0.28867791358669653,3.741384474453824e-08,0.86107455958449,7.504505494804192e-08,3.763895848298189,1,int_inf
2026-01-08 04:00:00,2026-01-07 04:00:00,2026-01-09 03:30:00,1365.057073033728,,1244.434790398566,,0.28115759217511666,4.998800651190294e-09,0.8568840448146356,-1.5119171914435015e-08,0.92376089047095,1,int_inf
2026-01-08 16:00:00,2026-01-07 16:00:00,2026-01-09 15:30:00,-1333.8524052468613,,-931.3512806102889,-70099149405.67583,2.1009477491062967e-09,0.1524573714134057,6.3509718595256e-09,0.35424760106651076,4.053050240631072,1,int_inf
2026-01-09 04:00:00,2026-01-08 04:00:00,2026-01-10 03:30:00,62.556177806070565,928.3926653751308,322.56256403806606,185.41506060995047,1.227866941455602e-08,9.921901938936273e-09,3.383975855086874e-08,3.283493310579644e-08,4.651879370255342,1,int_inf
2026-01-09 16:00:00,2026-01-08 16:00:00,2026-01-10 15:30:00,1355.4496627667781,,1180.5930708742678,,0.2695393327130627,3.874357494548786e-08,0.5354660461937338,6.078854075663997e-08,2.0508462943856927,1,int_inf
2026-01-10 04:00:00,2026-01-09 04:00:00,2026-01-11 03:30:00,271.16731343571934,396.4604879610429,326.35219217115434,544.1758616868811,0.34166122829740325,0.1491946198839889,0.7797853688430956,0.32155409359420106,4.093586704819465,0,int_inf
2026-01-10 16:00:00,2026-01-09 16:00:00,2026-01-11 15:30:00,1366.4785096849857,,1121.1874292413613,,0.33046597583351345,2.2386241249616745e-08,0.524426632109433,-1.194176018071147e-07,0.40256242817093923,1,int_inf
2026-01-11 04:00:00,2026-01-10 04:00:00,2026-01-12 03:30:00,-1279.5910918578752,,-656.1136795408115,-7381028077.290592,1.4409031912077097e-08,0.11009615179790046,-3.071084697658932e-08,0.12965813331972564,5.953279747231795,1,int_inf
2026-01-11 16:00:00,2026-01-10 16:00:00,2026-01-12 15:30:00,1335.764437367752,,1533.0720126341469,,0.38320901085610837,2.1520677184749815e-09,0.47102175801902624,4.495011252103609e-09,4.124651522527756,1,int_inf
2026-01-12 04:00:00,2026-01-11 04:00:00,2026-01-13 03:30:00,493.25395807923985,419.6885980121246,183.2340368415478,519.1789336900883,0.3343871073800764,0.1546709978606538,0.45393201529734284,0.14606002090336578,1.9925990068231831,1,int_inf
2026-01-12 16:00:00,2026-01-11 16:00:00,2026-01-13 15:30:00,170.20085950460316,518.2132660770006,342.52712801645015,422.98792734421903,0.35718120883225135,0.20078111948756522,0.6390792133681666,0.26553772504915485,4.590082763161048,1,int_inf
2026-01-13 04:00:00,2026-01-12 04:00:00,2026-01-14 03:30:00,442.4300740349056,367.4008514530107,236.2711002019403,576.5130541556384,0.3099297407006597,0.1249633507421868,0.8374019424916539,0.21022501413780703,2.655195966452966,1,int_inf
2026-01-13 16:00:00,2026-01-12 16:00:00,2026-01-14 15:30:00,1366.0169942729365,,1240.8239266163046,,0.33960211567294885,4.820922396472684e-09,0.9714146409318105,-3.58424603330576e-08,0.6442085332384391,1,int_inf
2026-01-14 04:00:00,2026-01-13 04:00:00,2026-01-15 03:30:00,1347.1206029514174,,1444.455971324693,,0.3150452802369838,2.6604243252847937e-09,0.8551327783786595,2.8221223136171147e-08,3.196034953574305,1,int_inf
2026-01-14 16:00:00,2026-01-13 16:00:00,2026-01-15 15:30:00,386.4525631522221,353.27832025270027,276.8357881073883,592.6043091711716,0.31301147940022966,0.12099190966514134,0.7243859101298549,0.6382757629001485,3.2248153309942262,0,int_inf
2026-01-15 04:00:00,2026-01-14 04:00:00,2026-01-16 03:30:00,1345.2897576216562,,1538.9323764552666,,0.3288868431401435,9.411924295488205e-10,0.7569573281567852,5.802260227838474e-09,3.5388695586756413,1,int_inf
2026-01-15 16:00:00,2026-01-14 16:00:00,2026-01-16 15:30:00,427.8533694157946,353.81115296686636,253.80576846421826,591.9931948530614,0.3076060111619093,0.11909706985768467,0.8394414162734525,0.37441266004434737,2.8791040199235898,0,int_inf
2026-01-16 04:00:00,2026-01-15 04:00:00,2026-01-17 03:30:00,227.06605877541034,448.7504495803651,324.5994907505764,489.08946225893345,0.3247443844468979,0.16032599963226182,0.8660925660245065,0.5010829496708646,4.189890800671799,0,int_inf
2026-01-16 16:00:00,2026-01-15 16:00:00,2026-01-17 15:30:00,444.43966741547285,340.069792678313,257.11411718591415,607.8453537640672,0.30061666731404146,0.11145785474360306,0.8093765518668964,0.3243669984630695,2.885693178971649,0,int_inf
2026-01-17 04:00:00,2026-01-16 04:00:00,2026-01-18 03:30:00,256.32914406687036,411.01556130306375,327.52053946023545,528.4180177044726,0.3091968091467722,0.14006198241829587,0.866226414681137,0.5014039484151387,4.147883233495155,0,int_inf
2026-01-17 16:00:00,2026-01-16 16:00:00,2026-01-18 15:30:00,309.84376247221263,403.7585072853992,284.43211498797115,536.2359651045788,0.2667823187551471,0.11868970325751156,0.8123505483454907,0.5920265912522231,3.479981412495243,0,int_inf
2026-01-18 04:00:00,2026-01-17 04:00:00,2026-01-19 03:30:00,556.0953515864577,248.21136682340978,291.33619988215645,716.560048431191,0.2975111386699799,0.07682439699943976,0.5637013123661625,0.31462749241471966,3.040102251299031,0,int_inf
2026-01-18 16:00:00,2026-01-17 16:00:00,2026-01-19 15:30:00,-1313.7523593901594,,-813.6837072163852,-29034426935.594414,4.925801599942048e-09,0.1480507495234207,1.336543531404999e-08,0.3021672820271958,4.946324225456015,1,int_inf
2026-01-19 04:00:00,2026-01-18 04:00:00,2026-01-20 03:30:00,1356.5122281604822,,1233.8910715341462,,0.28964333674554993,1.8649002689330452e-08,0.5837317008694942,4.50561615794598e-08,2.0515966376283483,1,int_inf
2026-01-19 16:00:00,2026-01-18 16:00:00,2026-01-20 15:30:00,195.09417486497148,485.90192169040307,332.62673376660024,452.6861755807163,0.30169591991126443,0.16031620854385706,0.7721290500204658,0.319436840681395,4.384518079435537,0,int_inf
2026-01-20 04:00:00,2026-01-19 04:00:00,2026-01-21 03:30:00,472.77975000386886,343.8842928551019,241.22200811005277,603.4263534955795,0.2866883385660082,0.10760518936434872,0.8573514586226869,0.3036830129735377,2.6582655495814427,0,int_inf
2026-01-20 16:00:00,2026-01-19 16:00:00,2026-01-21 15:30:00,230.58735868082695,444.8620394411,324.0053598701468,493.03544262382877,0.29401075674687416,0.14395184860380328,0.8781938726273663,0.5086895317138562,4.172621544794012,0,int_inf
2026-01-21 04:00:00,2026-01-20 04:00:00,2026-01-22 03:30:00,457.424420315068,321.1862095660951,267.1140522482704,629.9051466924803,0.28242525541088853,0.09826364294415264,0.8995934785854643,0.3065952289105205,2.9729451559634983,0,int_inf
2026-01-21 16:00:00,2026-01-20 16:00:00,2026-01-22 15:30:00,242.84763539419214,430.8422648430395,323.0553437213808,507.46964647663896,0.2744807450137752,0.13028834304048503,0.9049603008685753,0.5183765572115924,4.127299478237471,0,int_inf
2026-01-22 04:00:00,2026-01-21 04:00:00,2026-01-23 03:30:00,-126.27113200402263,,92.09657558024624,-147.44169095215517,0.2346056307127519,0.2704135557917345,0.03211672396198062,0.0598229467524547,1.5310784153172605,1,int_inf
2026-01-22 16:00:00,2026-01-21 16:00:00,2026-01-23 15:30:00,-94.24739419564227,,134.3244125910516,-156.8020343355795,0.2035192077131575,0.23655445165030162,0.024283897023878787,0.04644986820005792,2.176344511610443,1,int_inf
2026-01-23 04:00:00,2026-01-22 04:00:00,2026-01-24 03:30:00,-41.0529155004351,,113.89128261710083,-52.796198042343335,0.2444436203508843,0.25780347639059326,0.03574089159421778,0.05647590706923067,1.7709599463081256,1,int_inf
2026-01-23 16:00:00,2026-01-22 16:00:00,2026-01-24 15:30:00,-1321.4232312011632,,-1042.794742658029,-1873133971037.5361,1.184579656587914e-10,0.22969605291781706,-3.5958125366164495e-11,0.04553853067439051,5.657679595437041,1,int_inf
2026-01-24 04:00:00,2026-01-23 04:00:00,2026-01-25 03:30:00,275.4099763690533,395.25083077305624,323.21951443473216,545.4992802113304,0.3336417096857594,0.14523561751281244,0.7179659967235767,0.5723053829361848,4.043196332215059,0,int_inf
2026-01-24 16:00:00,2026-01-23 16:00:00,2026-01-25 15:30:00,-1335.3002502827014,,-762.494489915315,-2388829627.679149,3.275889887133232e-08,0.08100933547369374,1.244700160718537e-07,0.15623048744659151,3.220699071530383,1,int_inf
2026-01-25 04:00:00,2026-01-24 04:00:00,2026-01-26 03:30:00,1366.4032017891982,,1132.4274738179151,,0.32145606628540196,1.911515662422758e-08,0.865040697308101,-8.385962169121797e-08,0.44176644858506786,1,int_inf
2026-01-25 16:00:00,2026-01-24 16:00:00,2026-01-26 15:30:00,539.5473725672778,283.93311214222473,264.00391104048157,674.0505284639829,0.2917691425007571,0.08818111511273449,0.9388015447085849,0.28109183889389167,2.7852267248192364,1,int_inf
2026-01-26 04:00:00,2026-01-25 04:00:00,2026-01-27 03:30:00,392.092633851678,301.5718964413093,324.32503590598697,653.075520300791,0.2915880696892307,0.09445768117346776,0.940525856881946,0.5518130636719625,3.7643903326848465,0,int_inf
2026-01-26 16:00:00,2026-01-25 16:00:00,2026-01-27 15:30:00,1345.3782643198722,,1253.837750892383,,0.3058763203909443,3.331560245734e-08,0.9314622997655886,4.836673415109516e-07,2.878141854300065,1,int_inf
2026-01-27 04:00:00,2026-01-26 04:00:00,2026-01-28 03:30:00,435.8590378326274,276.75413957519055,322.98285256774795,682.604640244539,0.3273132078942864,0.096025161073399,0.9204793719424686,0.8098257072905731,3.645029954017732,0,int_inf
2026-01-27 16:00:00,2026-01-26 16:00:00,2026-01-28 15:30:00,1305.298553112484,,1713.8798447072168,,0.35767082968670066,9.750078938663975e-10,0.9477999405760633,-1.3392188913385894e-08,6.128885389284324,1,int_inf
2026-01-28 04:00:00,2026-01-27 04:00:00,2026-01-29 03:30:00,1341.2058469224648,,1380.8122359331778,,0.3716555450256518,1.0273181527686859e-08,0.9817800725719477,1.4698688033387697e-07,3.421938527325165,1,int_inf
2026-01-28 16:00:00,2026-01-27 16:00:00,2026-01-29 15:30:00,373.4533991875857,323.92903495301346,313.60009560758374,626.683777738088,0.3227594170334764,0.1133733415541286,0.7944616871189619,0.9170192547763293,3.6836023789455963,0,int_inf
2026-01-29 04:00:00,2026-01-28 04:00:00,2026-01-30 03:30:00,695.8112154248124,195.84019355460092,291.4781311194424,777.4418247165682,0.3452254184119019,0.06738777443178348,0.6205927298733063,0.2685776469035345,2.7624383355601267,1,int_inf
2026-01-29 16:00:00,2026-01-28 16:00:00,2026-01-30 15:30:00,257.89315602307386,402.36986908548124,334.6514649417047,537.7407984001903,0.30097903434183365,0.13343473563353864,0.5337131532295318,0.3151109015945234,4.2338990954497895,0,int_inf
2026-01-30 04:00:00,2026-01-29 04:00:00,2026-01-31 03:30:00,-1348.228416702912,,-875.0371014438731,-7330970176.089692,1.0015530460538713e-08,0.07600740195090219,3.8347803821281445e-08,0.10432812532784441,2.6445971667905845,1,int_inf
2026-01-30 16:00:00,2026-01-29 16:00:00,2026-01-31 15:30:00,1338.3089369418105,,1484.4509498262598,,0.3312871139293598,2.946839328110684e-09,0.8982647535661077,1.5183330037693565e-08,3.851231335776935,1,int_inf
2026-01-31 04:00:00,2026-01-30 04:00:00,2026-02-01 03:30:00,381.7733001717482,326.00296450460627,305.74150771359695,624.2515985675104,0.27671131914107994,0.09789505809637301,0.5985702111788316,0.4461343404163619,3.572218685427363,0,int_inf
2026-01-31 16:00:00,2026-01-30 16:00:00,2026-02-01 15:30:00,-1345.040903590226,,-969.2272617088989,-54475980261.36895,1.0501559066788957e-09,0.05922148085199165,2.525426534560893e-09,0.11696298510184688,3.229641030480068,1,int_inf
2026-02-01 04:00:00,2026-01-31 04:00:00,2026-02-02 03:30:00,-1311.1512865886907,,-794.4404214972267,-23042944666.71438,6.149505571428904e-09,0.14668936087286186,1.5434596822849755e-08,0.24969151238692333,5.0054353872251856,1,int_inf
2026-02-01 16:00:00,2026-01-31 16:00:00,2026-02-02 15:30:00,-1356.7552881712766,,-966.8962031021125,-15916171638.055166,5.751633891382113e-09,0.09476550826274038,2.1238341640916758e-08,0.11902477342859319,2.0343746933315403,1,int_inf
2026-02-02 04:00:00,2026-02-01 04:00:00,2026-02-03 03:30:00,1365.3225340929807,,1143.7538423362535,,0.2960920863173669,2.0977745429640038e-08,0.5360519827372063,-8.080344215954938e-08,0.7877655380940967,1,int_inf
2026-02-02 16:00:00,2026-02-01 16:00:00,2026-02-03 15:30:00,-1361.288956781397,,-980.9786023452529,-11271968667.475405,7.69302521685944e-09,0.089767139858243,2.6965289889879784e-08,0.14623070797030469,1.4769625015826566,1,int_inf
2026-02-03 04:00:00,2026-02-02 04:00:00,2026-02-04 03:30:00,1366.3428661488585,,1206.09803459985,,0.24899329096679584,5.1577423304527414e-09,0.667199522629786,-1.506286162467063e-08,0.4983432233763443,1,int_inf
2026-02-03 16:00:00,2026-02-02 16:00:00,2026-02-04 15:30:00,748.6972023281131,231.86920876703527,240.37097131702217,735.8442123044055,0.20419848062925622,0.04865249523917013,0.7161478399067638,0.13054025203725894,2.190967377540055,1,int_inf
2026-02-04 04:00:00,2026-02-03 04:00:00,2026-02-05 03:30:00,1349.8113461102678,,1480.8351531893245,,0.2532563734092045,1.0927130450477662e-09,0.7916251781922783,2.694346235010414e-08,3.0732102189714716,1,int_inf
2026-02-04 16:00:00,2026-02-03 16:00:00,2026-02-05 15:30:00,564.9298915301371,170.23081601253529,381.58256130795803,805.7922359873003,0.24384225093816556,0.04044154348695234,0.8753384968497369,0.5551690665672545,3.958494032733179,0,int_inf
2026-02-05 04:00:00,2026-02-04 04:00:00,2026-02-06 03:30:00,541.3750472200057,187.2697061540589,370.97571810870676,787.0668388525365,0.3200023906842183,0.05927583972164954,0.887175167290348,0.5848733761187137,3.9090552905884497,0,int_inf
2026-02-05 16:00:00,2026-02-04 16:00:00,2026-02-06 15:30:00,416.55045044779934,257.3098983787339,358.73609503828243,705.759685224729,0.31964437573196586,0.08611348496958242,0.7675476274072616,0.6245090952395991,4.099036767744472,0,int_inf
2026-02-06 04:00:00,2026-02-05 04:00:00,2026-02-07 03:30:00,349.76893255029523,315.25258608985735,341.10269955262214,636.8913264328262,0.35957545462507806,0.12250589414134223,0.8340166107440128,0.8049738242279869,4.067862033848095,0,int_inf
2026-02-06 16:00:00,2026-02-05 16:00:00,2026-02-07 15:30:00,1366.7452945251644,,1368.4436275606374,,0.36641504882449427,5.329451047142442e-10,0.9576720270977992,-5.852335283051957e-09,0.2907181183775229,1,int_inf
2026-02-07 04:00:00,2026-02-06 04:00:00,2026-02-08 03:30:00,1292.8801056651948,,1619.4152606121024,,0.3500066383066127,4.43271848393767e-09,0.9629309272800611,-3.412330173979683e-08,6.240122135376861,1,int_inf
2026-02-07 16:00:00,2026-02-06 16:00:00,2026-02-08 15:30:00,366.4659236882079,315.4880077637884,327.67424325914993,636.6137175240896,0.3542702716147512,0.12080024943163727,0.9789935067284639,0.4162913957148503,3.8661726365911733,0,int_inf
2026-02-08 04:00:00,2026-02-07 04:00:00,2026-02-09 03:30:00,671.0660612443311,202.68391526324694,293.1083056074852,769.6700320012058,0.3580882095466243,0.07277950580453313,0.9810785125896803,0.23748548813870196,2.8274142092725247,1,int_inf
2026-02-08 16:00:00,2026-02-07 16:00:00,2026-02-09 15:30:00,450.50944278795447,253.44031062790472,340.6244253813941,710.3571879838828,0.36414585634135604,0.09636928672518623,0.9798941681702201,0.5431350529163913,3.808046495492165,0,int_inf
2026-02-09 04:00:00,2026-02-08 04:00:00,2026-02-10 03:30:00,1291.9203036047384,,1540.2817406775712,,0.35598738925642376,1.1308518330088724e-08,0.96824518606901,-1.8440405247233116e-07,5.96620351363616,1,int_inf
2026-02-09 16:00:00,2026-02-08 16:00:00,2026-02-10 15:30:00,-1331.9441771714723,,-882.2252224122835,-31275105127.48866,2.3949854877081123e-09,0.07753933992945591,1.028862539609321e-08,0.8578109820762658,3.986897934293964,1,int_inf
2026-02-10 04:00:00,2026-02-09 04:00:00,2026-02-11 03:30:00,474.89504834471046,240.608471559609,341.0610161710981,725.553628678453,0.3723833100093187,0.09269124315646603,0.9379558989121103,0.821216462503732,3.7533485262280504,0,int_inf
